Starting Time, Stopping Time, Word
0:06:52.530000,0:06:52.890000,IdleClips
0:06:52.680000,0:06:52.890000,and
0:06:52.890000,0:06:53.130000,IdleClips
0:06:52.890000,0:06:53.130000,that
0:06:53.130000,0:06:53.490000,IdleClips
0:06:53.130000,0:06:53.490000,man
0:06:53.490000,0:06:53.700000,IdleClips
0:06:53.490000,0:06:53.700000,is
0:06:53.700000,0:06:54.450000,IdleClips
0:07:03.570000,0:07:04.410000,John Kerry
0:07:04.410000,0:07:05.160000,IdleClips
0:07:04.410000,0:07:05.160000,understands
0:07:05.160000,0:07:05.280000,IdleClips
0:07:05.160000,0:07:05.280000,the
0:07:05.280000,0:07:05.760000,IdleClips
0:07:05.280000,0:07:05.760000,ideals
0:07:05.760000,0:07:05.880000,IdleClips
0:07:05.760000,0:07:05.880000,of
0:07:05.880000,0:07:06.510000,IdleClips
0:07:05.880000,0:07:06.510000,community
0:07:06.510000,0:07:07.080000,IdleClips
0:07:06.720000,0:07:07.080000,faith
0:07:07.080000,0:07:07.230000,IdleClips
0:07:07.080000,0:07:07.230000,and
0:07:07.230000,0:07:07.620000,IdleClips
0:07:07.230000,0:07:07.620000,service
0:07:07.620000,0:07:07.980000,IdleClips
0:07:07.620000,0:07:07.980000,because
0:07:07.980000,0:07:08.130000,IdleClips
0:07:07.980000,0:07:08.130000,they've
0:07:08.130000,0:07:08.460000,IdleClips
0:07:08.130000,0:07:08.460000,defined
0:07:08.460000,0:07:08.610000,IdleClips
0:07:08.460000,0:07:08.610000,his
0:07:08.610000,0:07:09.030000,IdleClips
0:07:08.610000,0:07:09.030000,life
0:07:09.030000,0:07:09.990000,IdleClips
0:07:09.780000,0:07:09.990000,from
0:07:09.990000,0:07:10.110000,IdleClips
0:07:09.990000,0:07:10.110000,his
0:07:10.110000,0:07:10.360000,IdleClips
0:07:10.360000,0:07:10.520000,IdleClips
0:07:10.520000,0:07:10.890000,IdleClips
0:07:10.530000,0:07:10.890000,service
0:07:10.890000,0:07:10.980000,IdleClips
0:07:10.890000,0:07:10.980000,to
0:07:10.980000,0:07:11.580000,IdleClips
0:07:10.980000,0:07:11.580000,Vietnam
0:07:11.580000,0:07:11.850000,IdleClips
0:07:11.700000,0:07:11.850000,through
0:07:11.850000,0:07:11.970000,IdleClips
0:07:11.850000,0:07:11.970000,his
0:07:11.970000,0:07:12.270000,IdleClips
0:07:11.970000,0:07:12.270000,years
0:07:12.270000,0:07:12.390000,IdleClips
0:07:12.270000,0:07:12.390000,as
0:07:12.390000,0:07:12.450000,IdleClips
0:07:12.390000,0:07:12.450000,a
0:07:12.450000,0:07:13.140000,IdleClips
0:07:12.450000,0:07:13.140000,prosecutor
0:07:13.140000,0:07:13.260000,IdleClips
0:07:13.140000,0:07:13.260000,and
0:07:13.260000,0:07:13.650000,IdleClips
0:07:13.260000,0:07:13.650000,lieutenant
0:07:13.650000,0:07:13.980000,IdleClips
0:07:13.650000,0:07:13.980000,governor
0:07:13.980000,0:07:14.340000,IdleClips
0:07:14.340000,0:07:14.610000,IdleClips
0:07:14.340000,0:07:14.610000,two
0:07:14.610000,0:07:15.150000,IdleClips
0:07:14.610000,0:07:15.150000,decades
0:07:15.150000,0:07:15.270000,IdleClips
0:07:15.150000,0:07:15.270000,in
0:07:15.270000,0:07:15.330000,IdleClips
0:07:15.270000,0:07:15.330000,the
0:07:15.330000,0:07:15.930000,IdleClips
0:07:15.330000,0:07:15.930000,United States
0:07:15.930000,0:07:16.230000,IdleClips
0:07:15.930000,0:07:16.230000,Senate
0:07:16.230000,0:07:16.650000,IdleClips
0:07:16.410000,0:07:16.650000,He's
0:07:16.650000,0:07:17.130000,IdleClips
0:07:16.650000,0:07:17.130000,devoted
0:07:17.130000,0:07:17.730000,IdleClips
0:07:17.130000,0:07:17.730000,himself
0:07:17.730000,0:07:17.910000,IdleClips
0:07:17.760000,0:07:17.910000,to
0:07:17.910000,0:07:18.090000,IdleClips
0:07:17.910000,0:07:18.090000,this
0:07:18.090000,0:07:18.480000,IdleClips
0:07:18.090000,0:07:18.480000,country
0:07:18.480000,0:07:19.830000,IdleClips
0:07:19.290000,0:07:19.830000,again
0:07:19.830000,0:07:20.070000,IdleClips
0:07:19.830000,0:07:20.070000,and
0:07:20.070000,0:07:20.460000,IdleClips
0:07:20.070000,0:07:20.460000,again
0:07:20.460000,0:07:20.640000,IdleClips
0:07:20.460000,0:07:20.640000,We've
0:07:20.640000,0:07:20.880000,IdleClips
0:07:20.640000,0:07:20.880000,seen
0:07:20.880000,0:07:20.960000,IdleClips
0:07:20.960000,0:07:21.360000,IdleClips
0:07:20.960000,0:07:21.360000,make
0:07:21.360000,0:07:21.630000,IdleClips
0:07:21.360000,0:07:21.630000,tough
0:07:21.630000,0:07:22.080000,IdleClips
0:07:21.630000,0:07:22.080000,choices
0:07:22.080000,0:07:22.290000,IdleClips
0:07:22.080000,0:07:22.290000,when
0:07:22.290000,0:07:22.710000,IdleClips
0:07:22.290000,0:07:22.710000,easier
0:07:22.710000,0:07:23.190000,IdleClips
0:07:22.710000,0:07:23.190000,ones
0:07:23.190000,0:07:23.520000,IdleClips
0:07:23.280000,0:07:23.520000,were
0:07:23.520000,0:07:24.090000,IdleClips
0:07:23.520000,0:07:24.090000,available
0:07:24.090000,0:07:24.570000,IdleClips
0:07:24.300000,0:07:24.570000,His
0:07:24.570000,0:07:25.290000,IdleClips
0:07:24.570000,0:07:25.290000,values
0:07:25.290000,0:07:25.800000,IdleClips
0:07:25.590000,0:07:25.800000,and
0:07:25.800000,0:07:26.010000,IdleClips
0:07:25.800000,0:07:26.010000,his
0:07:26.010000,0:07:26.460000,IdleClips
0:07:26.010000,0:07:26.460000,record
0:07:26.460000,0:07:27.330000,IdleClips
0:07:26.700000,0:07:27.330000,affirm
0:07:27.330000,0:07:27.570000,IdleClips
0:07:27.360000,0:07:27.570000,what
0:07:27.570000,0:07:27.660000,IdleClips
0:07:27.570000,0:07:27.660000,is
0:07:27.660000,0:07:27.960000,IdleClips
0:07:27.660000,0:07:27.960000,best
0:07:27.960000,0:07:28.080000,IdleClips
0:07:27.960000,0:07:28.080000,in
0:07:28.080000,0:07:28.500000,IdleClips
0:07:28.080000,0:07:28.500000,us
0:07:28.500000,0:07:30.300000,IdleClips
0:07:29.700000,0:07:30.300000,John Kerry
0:07:30.300000,0:07:30.720000,IdleClips
0:07:30.300000,0:07:30.720000,believes
0:07:30.720000,0:07:30.830000,IdleClips
0:07:30.720000,0:07:30.830000,in
0:07:30.830000,0:07:30.890000,IdleClips
0:07:30.890000,0:07:31.320000,IdleClips
0:07:30.890000,0:07:31.320000,America
0:07:31.320000,0:07:31.470000,IdleClips
0:07:31.320000,0:07:31.470000,where
0:07:31.470000,0:07:31.800000,IdleClips
0:07:31.470000,0:07:31.800000,hard
0:07:31.800000,0:07:32.040000,IdleClips
0:07:31.800000,0:07:32.040000,work
0:07:32.040000,0:07:32.190000,IdleClips
0:07:32.040000,0:07:32.190000,is
0:07:32.190000,0:07:32.760000,IdleClips
0:07:32.190000,0:07:32.760000,rewarded
0:07:32.760000,0:07:33.210000,IdleClips
0:07:33.060000,0:07:33.210000,So
0:07:33.210000,0:07:33.510000,IdleClips
0:07:33.210000,0:07:33.510000,instead
0:07:33.510000,0:07:33.570000,IdleClips
0:07:33.510000,0:07:33.570000,of
0:07:33.570000,0:07:33.930000,IdleClips
0:07:33.570000,0:07:33.930000,offering
0:07:33.930000,0:07:34.230000,IdleClips
0:07:33.930000,0:07:34.230000,tax
0:07:34.230000,0:07:34.620000,IdleClips
0:07:34.230000,0:07:34.620000,breaks
0:07:34.620000,0:07:34.890000,IdleClips
0:07:34.770000,0:07:34.890000,to
0:07:34.890000,0:07:35.280000,IdleClips
0:07:34.890000,0:07:35.280000,companies
0:07:35.280000,0:07:35.580000,IdleClips
0:07:35.280000,0:07:35.580000,shipping
0:07:35.580000,0:07:35.880000,IdleClips
0:07:35.580000,0:07:35.880000,jobs
0:07:35.880000,0:07:36.570000,IdleClips
0:07:35.880000,0:07:36.570000,overseas
0:07:36.570000,0:07:36.810000,IdleClips
0:07:36.660000,0:07:36.810000,he
0:07:36.810000,0:07:37.320000,IdleClips
0:07:36.810000,0:07:37.320000,offers
0:07:37.320000,0:07:37.650000,IdleClips
0:07:37.470000,0:07:37.650000,them
0:07:37.650000,0:07:37.740000,IdleClips
0:07:37.650000,0:07:37.740000,to
0:07:37.740000,0:07:38.160000,IdleClips
0:07:37.740000,0:07:38.160000,companies
0:07:38.160000,0:07:38.580000,IdleClips
0:07:38.160000,0:07:38.580000,creating
0:07:38.580000,0:07:38.880000,IdleClips
0:07:38.580000,0:07:38.880000,jobs
0:07:38.880000,0:07:39.030000,IdleClips
0:07:38.880000,0:07:39.030000,here
0:07:39.030000,0:07:39.120000,IdleClips
0:07:39.030000,0:07:39.120000,at
0:07:39.120000,0:07:39.360000,IdleClips
0:07:39.120000,0:07:39.360000,home
0:07:42.140000,0:07:42.560000,IdleClips
0:07:42.140000,0:07:42.560000,believes
0:07:42.560000,0:07:42.690000,IdleClips
0:07:42.560000,0:07:42.690000,in
0:07:42.690000,0:07:42.770000,IdleClips
0:07:42.770000,0:07:43.370000,IdleClips
0:07:42.770000,0:07:43.370000,America
0:07:43.370000,0:07:43.830000,IdleClips
0:07:43.830000,0:07:44.360000,IdleClips
0:07:43.830000,0:07:44.360000,all
0:07:44.360000,0:07:45.140000,IdleClips
0:07:44.360000,0:07:45.140000,Americans
0:07:45.140000,0:07:45.440000,IdleClips
0:07:45.230000,0:07:45.440000,can
0:07:45.440000,0:07:45.830000,IdleClips
0:07:45.440000,0:07:45.830000,afford
0:07:45.830000,0:07:45.920000,IdleClips
0:07:45.830000,0:07:45.920000,the
0:07:45.920000,0:07:46.220000,IdleClips
0:07:45.920000,0:07:46.220000,same
0:07:46.220000,0:07:46.490000,IdleClips
0:07:46.220000,0:07:46.490000,health
0:07:46.490000,0:07:46.940000,IdleClips
0:07:46.490000,0:07:46.940000,coverage
0:07:46.940000,0:07:47.240000,IdleClips
0:07:47.060000,0:07:47.240000,our
0:07:47.240000,0:07:47.930000,IdleClips
0:07:47.240000,0:07:47.930000,politicians
0:07:47.930000,0:07:48.050000,IdleClips
0:07:47.930000,0:07:48.050000,in
0:07:48.050000,0:07:48.650000,IdleClips
0:07:48.050000,0:07:48.650000,Washington
0:07:48.650000,0:07:49.040000,IdleClips
0:07:48.800000,0:07:49.040000,have
0:07:49.040000,0:07:49.160000,IdleClips
0:07:49.040000,0:07:49.160000,for
0:07:49.160000,0:07:49.940000,IdleClips
0:07:49.160000,0:07:49.940000,themselves
0:07:49.940000,0:07:52.370000,IdleClips
0:07:52.370000,0:07:53.630000,IdleClips
0:07:53.090000,0:07:53.630000,believes
0:07:53.630000,0:07:53.780000,IdleClips
0:07:53.630000,0:07:53.780000,in
0:07:53.780000,0:07:54.290000,IdleClips
0:07:53.780000,0:07:54.290000,energy
0:07:54.290000,0:07:55.160000,IdleClips
0:07:55.400000,0:07:55.580000,so
0:07:55.580000,0:07:55.730000,IdleClips
0:07:55.580000,0:07:55.730000,we
0:07:55.730000,0:07:55.880000,IdleClips
0:07:55.730000,0:07:55.880000,aren't
0:07:55.880000,0:07:56.090000,IdleClips
0:07:55.880000,0:07:56.090000,held
0:07:56.090000,0:07:56.630000,IdleClips
0:07:56.090000,0:07:56.630000,hostage
0:07:56.630000,0:07:56.750000,IdleClips
0:07:56.630000,0:07:56.750000,to
0:07:56.750000,0:07:56.840000,IdleClips
0:07:56.750000,0:07:56.840000,the
0:07:56.840000,0:07:57.290000,IdleClips
0:07:56.840000,0:07:57.290000,profits
0:07:57.290000,0:07:57.380000,IdleClips
0:07:57.290000,0:07:57.380000,of
0:07:57.380000,0:07:57.620000,IdleClips
0:07:57.380000,0:07:57.620000,oil
0:07:57.620000,0:07:58.130000,IdleClips
0:07:57.620000,0:07:58.130000,companies
0:07:58.130000,0:07:58.460000,IdleClips
0:07:58.310000,0:07:58.460000,or
0:07:58.460000,0:07:58.580000,IdleClips
0:07:58.460000,0:07:58.580000,the
0:07:58.580000,0:07:59.390000,IdleClips
0:07:58.580000,0:07:59.390000,sabotage
0:07:59.390000,0:07:59.650000,IdleClips
0:07:59.540000,0:07:59.650000,of
0:07:59.650000,0:07:59.990000,IdleClips
0:07:59.650000,0:07:59.990000,foreign
0:07:59.990000,0:08:00.230000,IdleClips
0:07:59.990000,0:08:00.230000,oil
0:08:00.230000,0:08:00.770000,IdleClips
0:08:00.230000,0:08:00.770000,fields
0:08:02.830000,0:08:03.580000,John Kerry
0:08:03.580000,0:08:04.180000,IdleClips
0:08:03.580000,0:08:04.180000,believes
0:08:04.180000,0:08:04.300000,IdleClips
0:08:04.180000,0:08:04.300000,in
0:08:04.300000,0:08:04.390000,IdleClips
0:08:04.300000,0:08:04.390000,the
0:08:04.390000,0:08:05.170000,IdleClips
0:08:04.390000,0:08:05.170000,constitutional
0:08:05.170000,0:08:05.710000,IdleClips
0:08:05.170000,0:08:05.710000,freedoms
0:08:05.710000,0:08:06.220000,IdleClips
0:08:06.070000,0:08:06.220000,that
0:08:06.220000,0:08:06.310000,IdleClips
0:08:06.220000,0:08:06.310000,have
0:08:06.310000,0:08:06.550000,IdleClips
0:08:06.310000,0:08:06.550000,made
0:08:06.550000,0:08:06.700000,IdleClips
0:08:06.550000,0:08:06.700000,our
0:08:06.700000,0:08:07.060000,IdleClips
0:08:06.700000,0:08:07.060000,country
0:08:07.060000,0:08:07.180000,IdleClips
0:08:07.060000,0:08:07.180000,the
0:08:07.180000,0:08:07.480000,IdleClips
0:08:07.180000,0:08:07.480000,envy
0:08:07.480000,0:08:07.570000,IdleClips
0:08:07.480000,0:08:07.570000,of
0:08:07.570000,0:08:07.690000,IdleClips
0:08:07.570000,0:08:07.690000,the
0:08:07.690000,0:08:08.140000,IdleClips
0:08:07.690000,0:08:08.140000,world
0:08:08.140000,0:08:08.770000,IdleClips
0:08:08.590000,0:08:08.770000,and
0:08:08.770000,0:08:08.890000,IdleClips
0:08:08.770000,0:08:08.890000,he
0:08:08.890000,0:08:09.100000,IdleClips
0:08:08.890000,0:08:09.100000,will
0:08:09.100000,0:08:09.430000,IdleClips
0:08:09.100000,0:08:09.430000,never
0:08:09.430000,0:08:10.180000,IdleClips
0:08:09.430000,0:08:10.180000,sacrifice
0:08:10.180000,0:08:10.330000,IdleClips
0:08:10.180000,0:08:10.330000,our
0:08:10.330000,0:08:10.720000,IdleClips
0:08:10.330000,0:08:10.720000,basic
0:08:10.720000,0:08:11.320000,IdleClips
0:08:10.720000,0:08:11.320000,liberties
0:08:11.320000,0:08:11.860000,IdleClips
0:08:11.650000,0:08:11.860000,nor
0:08:11.860000,0:08:12.160000,IdleClips
0:08:11.860000,0:08:12.160000,use
0:08:12.160000,0:08:12.700000,IdleClips
0:08:12.160000,0:08:12.700000,faith
0:08:12.700000,0:08:13.180000,IdleClips
0:08:12.970000,0:08:13.180000,as
0:08:13.180000,0:08:13.240000,IdleClips
0:08:13.180000,0:08:13.240000,a
0:08:13.240000,0:08:13.570000,IdleClips
0:08:13.240000,0:08:13.570000,wedge
0:08:13.570000,0:08:13.720000,IdleClips
0:08:13.570000,0:08:13.720000,to
0:08:13.720000,0:08:14.080000,IdleClips
0:08:13.720000,0:08:14.080000,divide
0:08:14.080000,0:08:14.350000,IdleClips
0:08:14.080000,0:08:14.350000,us
0:08:21.110000,0:08:21.350000,And
0:08:21.350000,0:08:22.250000,IdleClips
0:08:21.350000,0:08:22.250000,John Kerry
0:08:22.250000,0:08:23.090000,IdleClips
0:08:22.250000,0:08:23.090000,believes
0:08:23.090000,0:08:24.140000,IdleClips
0:08:23.930000,0:08:24.140000,that
0:08:24.140000,0:08:24.260000,IdleClips
0:08:24.140000,0:08:24.260000,in
0:08:24.260000,0:08:24.320000,IdleClips
0:08:24.260000,0:08:24.320000,a
0:08:24.320000,0:08:24.820000,IdleClips
0:08:24.320000,0:08:24.820000,dangerous
0:08:24.910000,0:08:25.540000,world
0:08:25.540000,0:08:26.620000,IdleClips
0:08:26.230000,0:08:26.620000,war
0:08:26.620000,0:08:26.950000,IdleClips
0:08:26.620000,0:08:26.950000,must
0:08:26.950000,0:08:27.130000,IdleClips
0:08:26.950000,0:08:27.130000,be
0:08:27.130000,0:08:27.220000,IdleClips
0:08:27.130000,0:08:27.220000,an
0:08:27.220000,0:08:27.640000,IdleClips
0:08:27.220000,0:08:27.640000,option
0:08:27.640000,0:08:28.240000,IdleClips
0:08:27.640000,0:08:28.240000,sometimes
0:08:28.240000,0:08:28.420000,IdleClips
0:08:28.240000,0:08:28.420000,but
0:08:28.420000,0:08:28.510000,IdleClips
0:08:28.420000,0:08:28.510000,it
0:08:28.510000,0:08:28.720000,IdleClips
0:08:28.510000,0:08:28.720000,should
0:08:28.720000,0:08:29.050000,IdleClips
0:08:28.720000,0:08:29.050000,never
0:08:29.050000,0:08:29.590000,IdleClips
0:08:29.050000,0:08:29.590000,be
0:08:29.590000,0:08:29.800000,IdleClips
0:08:29.620000,0:08:29.800000,the
0:08:29.800000,0:08:30.220000,IdleClips
0:08:29.800000,0:08:30.220000,first
0:08:30.220000,0:08:30.640000,IdleClips
0:08:30.220000,0:08:30.640000,option
0:08:33.410000,0:08:33.560000,You
0:08:33.560000,0:08:33.860000,IdleClips
0:08:33.560000,0:08:33.860000,know
0:08:33.860000,0:08:34.910000,IdleClips
0:08:34.850000,0:08:34.910000,a
0:08:34.910000,0:08:35.240000,IdleClips
0:08:34.910000,0:08:35.240000,while
0:08:35.240000,0:08:35.870000,IdleClips
0:08:35.240000,0:08:35.870000,back
0:08:36.860000,0:08:37.150000,IdleClips
0:08:36.870000,0:08:37.150000,while
0:08:37.150000,0:08:37.420000,IdleClips
0:08:37.150000,0:08:37.420000,back
0:08:37.420000,0:08:37.540000,IdleClips
0:08:37.420000,0:08:37.540000,I
0:08:37.540000,0:08:37.690000,IdleClips
0:08:37.540000,0:08:37.690000,met
0:08:37.690000,0:08:37.750000,IdleClips
0:08:37.690000,0:08:37.750000,a
0:08:37.750000,0:08:37.990000,IdleClips
0:08:37.750000,0:08:37.990000,young
0:08:37.990000,0:08:38.200000,IdleClips
0:08:37.990000,0:08:38.200000,man
0:08:38.200000,0:08:38.440000,IdleClips
0:08:38.200000,0:08:38.440000,named
0:08:38.440000,0:08:39.040000,IdleClips
0:08:39.040000,0:08:39.190000,IdleClips
0:08:39.040000,0:08:39.190000,in
0:08:39.190000,0:08:39.250000,IdleClips
0:08:39.190000,0:08:39.250000,a
0:08:39.250000,0:08:39.820000,IdleClips
0:08:39.250000,0:08:39.820000,VFW
0:08:39.820000,0:08:40.090000,IdleClips
0:08:39.820000,0:08:40.090000,hall
0:08:40.090000,0:08:40.270000,IdleClips
0:08:40.120000,0:08:40.270000,in
0:08:40.270000,0:08:40.480000,IdleClips
0:08:40.270000,0:08:40.480000,east
0:08:40.480000,0:08:40.870000,IdleClips
0:08:40.480000,0:08:40.870000,Moline
0:08:40.870000,0:08:41.290000,IdleClips
0:08:40.870000,0:08:41.290000,Illinois
0:08:41.290000,0:08:42.520000,IdleClips
0:08:42.400000,0:08:42.520000,He
0:08:42.520000,0:08:42.640000,IdleClips
0:08:42.520000,0:08:42.640000,was
0:08:42.640000,0:08:42.700000,IdleClips
0:08:42.640000,0:08:42.700000,a
0:08:42.700000,0:08:42.850000,IdleClips
0:08:42.700000,0:08:42.850000,good
0:08:42.850000,0:08:43.150000,IdleClips
0:08:42.850000,0:08:43.150000,looking
0:08:43.150000,0:08:43.450000,IdleClips
0:08:43.150000,0:08:43.450000,kid
0:08:43.450000,0:08:43.780000,IdleClips
0:08:43.510000,0:08:43.780000,Six
0:08:43.780000,0:08:44.020000,IdleClips
0:08:43.780000,0:08:44.020000,two
0:08:44.020000,0:08:44.290000,IdleClips
0:08:44.020000,0:08:44.290000,six
0:08:44.290000,0:08:44.680000,IdleClips
0:08:44.290000,0:08:44.680000,three
0:08:44.680000,0:08:45.090000,IdleClips
0:08:44.680000,0:08:45.090000,clear
0:08:45.090000,0:08:45.310000,IdleClips
0:08:45.090000,0:08:45.310000,eyed
0:08:45.310000,0:08:45.430000,IdleClips
0:08:45.310000,0:08:45.430000,with
0:08:45.430000,0:08:45.520000,IdleClips
0:08:45.430000,0:08:45.520000,an
0:08:45.520000,0:08:45.760000,IdleClips
0:08:45.520000,0:08:45.760000,easy
0:08:45.760000,0:08:46.540000,IdleClips
0:08:45.760000,0:08:46.540000,smile
0:08:46.540000,0:08:47.560000,IdleClips
0:08:47.440000,0:08:47.560000,He
0:08:47.560000,0:08:47.830000,IdleClips
0:08:47.560000,0:08:47.830000,told
0:08:47.830000,0:08:47.920000,IdleClips
0:08:47.830000,0:08:47.920000,me
0:08:47.920000,0:08:48.070000,IdleClips
0:08:47.920000,0:08:48.070000,he
0:08:48.070000,0:08:48.340000,IdleClips
0:08:48.070000,0:08:48.340000,joined
0:08:48.340000,0:08:48.400000,IdleClips
0:08:48.340000,0:08:48.400000,the
0:08:48.400000,0:08:49.090000,IdleClips
0:08:48.400000,0:08:49.090000,marines
0:08:49.090000,0:08:49.300000,IdleClips
0:08:49.180000,0:08:49.300000,and
0:08:49.300000,0:08:49.450000,IdleClips
0:08:49.300000,0:08:49.450000,was
0:08:49.450000,0:08:49.810000,IdleClips
0:08:49.450000,0:08:49.810000,heading
0:08:49.810000,0:08:50.110000,IdleClips
0:08:49.990000,0:08:50.110000,to
0:08:50.110000,0:08:50.200000,IdleClips
0:08:50.110000,0:08:50.200000,a
0:08:50.200000,0:08:50.430000,IdleClips
0:08:50.200000,0:08:50.430000,rock
0:08:50.430000,0:08:50.480000,IdleClips
0:08:50.480000,0:08:51.220000,IdleClips
0:08:50.490000,0:08:51.220000,the following week
0:08:51.220000,0:08:52.720000,IdleClips
0:08:52.540000,0:08:52.720000,and
0:08:52.720000,0:08:52.870000,IdleClips
0:08:52.720000,0:08:52.870000,as
0:08:52.870000,0:08:52.960000,IdleClips
0:08:52.870000,0:08:52.960000,I
0:08:52.960000,0:08:53.320000,IdleClips
0:08:52.960000,0:08:53.320000,listened
0:08:53.320000,0:08:53.470000,IdleClips
0:08:53.320000,0:08:53.470000,to
0:08:53.470000,0:08:53.920000,IdleClips
0:08:53.740000,0:08:53.920000,him
0:08:53.920000,0:08:54.550000,IdleClips
0:08:53.920000,0:08:54.550000,explain
0:08:54.550000,0:08:55.090000,IdleClips
0:08:54.820000,0:08:55.090000,why
0:08:55.090000,0:08:55.260000,IdleClips
0:08:55.110000,0:08:55.260000,he
0:08:55.260000,0:08:55.440000,IdleClips
0:08:55.260000,0:08:55.440000,didn't
0:08:55.440000,0:08:55.690000,IdleClips
0:08:55.440000,0:08:55.690000,list
0:08:55.690000,0:08:55.770000,IdleClips
0:08:55.690000,0:08:55.770000,it
0:08:55.770000,0:08:56.670000,IdleClips
0:08:56.520000,0:08:56.670000,the
0:08:56.670000,0:08:57.240000,IdleClips
0:08:56.670000,0:08:57.240000,absolute
0:08:57.240000,0:08:57.570000,IdleClips
0:08:57.240000,0:08:57.570000,faith
0:08:57.570000,0:08:57.660000,IdleClips
0:08:57.570000,0:08:57.660000,he
0:08:57.660000,0:08:58.080000,IdleClips
0:08:57.660000,0:08:58.080000,had
0:08:58.080000,0:08:58.200000,IdleClips
0:08:58.080000,0:08:58.200000,in
0:08:58.200000,0:08:58.320000,IdleClips
0:08:58.200000,0:08:58.320000,our
0:08:58.320000,0:08:58.800000,IdleClips
0:08:58.320000,0:08:58.800000,country
0:08:58.800000,0:08:58.950000,IdleClips
0:08:58.800000,0:08:58.950000,and
0:08:58.950000,0:08:59.070000,IdleClips
0:08:58.950000,0:08:59.070000,its
0:08:59.070000,0:08:59.610000,IdleClips
0:08:59.070000,0:08:59.610000,leaders
0:08:59.610000,0:08:59.970000,IdleClips
0:08:59.800000,0:08:59.970000,his
0:08:59.970000,0:09:00.600000,IdleClips
0:08:59.970000,0:09:00.600000,devotion
0:09:00.600000,0:09:00.750000,IdleClips
0:09:00.600000,0:09:00.750000,to
0:09:00.750000,0:09:01.110000,IdleClips
0:09:00.750000,0:09:01.110000,duty
0:09:01.110000,0:09:01.230000,IdleClips
0:09:01.110000,0:09:01.230000,and
0:09:01.230000,0:09:01.710000,IdleClips
0:09:01.230000,0:09:01.710000,service
0:09:01.710000,0:09:01.830000,IdleClips
0:09:01.710000,0:09:01.830000,I
0:09:01.830000,0:09:02.190000,IdleClips
0:09:01.830000,0:09:02.190000,thought
0:09:02.190000,0:09:02.700000,IdleClips
0:09:02.400000,0:09:02.700000,this
0:09:02.700000,0:09:02.910000,IdleClips
0:09:02.700000,0:09:02.910000,young
0:09:02.910000,0:09:03.300000,IdleClips
0:09:02.910000,0:09:03.300000,man
0:09:03.300000,0:09:03.540000,IdleClips
0:09:03.300000,0:09:03.540000,was
0:09:03.540000,0:09:03.900000,IdleClips
0:09:03.540000,0:09:03.900000,all
0:09:03.900000,0:09:04.030000,IdleClips
0:09:03.900000,0:09:04.030000,the
0:09:04.030000,0:09:04.350000,IdleClips
0:09:04.030000,0:09:04.350000,any
0:09:04.350000,0:09:04.470000,IdleClips
0:09:04.350000,0:09:04.470000,of
0:09:04.470000,0:09:04.620000,IdleClips
0:09:04.470000,0:09:04.620000,us
0:09:04.620000,0:09:04.920000,IdleClips
0:09:04.620000,0:09:04.920000,might
0:09:04.920000,0:09:05.430000,IdleClips
0:09:05.190000,0:09:05.430000,ever
0:09:05.430000,0:09:05.670000,IdleClips
0:09:05.430000,0:09:05.670000,hope
0:09:05.670000,0:09:05.880000,IdleClips
0:09:05.670000,0:09:05.880000,for
0:09:05.880000,0:09:06,IdleClips
0:09:05.880000,0:09:06,in
0:09:06,0:09:06.030000,IdleClips
0:09:06,0:09:06.030000,a
0:09:06.030000,0:09:06.390000,IdleClips
0:09:06.030000,0:09:06.390000,child
0:09:06.390000,0:09:08.180000,IdleClips
0:09:08.030000,0:09:08.180000,But
0:09:08.180000,0:09:08.360000,IdleClips
0:09:08.180000,0:09:08.360000,then
0:09:08.360000,0:09:08.450000,IdleClips
0:09:08.360000,0:09:08.450000,I
0:09:08.450000,0:09:08.690000,IdleClips
0:09:08.450000,0:09:08.690000,ask
0:09:08.690000,0:09:09.320000,IdleClips
0:09:08.690000,0:09:09.320000,myself
0:09:09.320000,0:09:10.130000,IdleClips
0:09:09.950000,0:09:10.130000,are
0:09:10.130000,0:09:10.340000,IdleClips
0:09:10.130000,0:09:10.340000,we
0:09:10.340000,0:09:11,IdleClips
0:09:10.340000,0:09:11,serving
0:09:11,0:09:11.990000,IdleClips
0:09:11.990000,0:09:12.170000,IdleClips
0:09:11.990000,0:09:12.170000,as
0:09:12.170000,0:09:12.380000,IdleClips
0:09:12.170000,0:09:12.380000,well
0:09:12.380000,0:09:12.470000,IdleClips
0:09:12.380000,0:09:12.470000,as
0:09:12.470000,0:09:12.650000,IdleClips
0:09:12.470000,0:09:12.650000,he's
0:09:12.650000,0:09:12.980000,IdleClips
0:09:12.650000,0:09:12.980000,serving
0:09:12.980000,0:09:13.400000,IdleClips
0:09:12.980000,0:09:13.400000,us
0:09:13.400000,0:09:14.480000,IdleClips
0:09:14.300000,0:09:14.480000,I
0:09:14.480000,0:09:14.810000,IdleClips
0:09:14.480000,0:09:14.810000,thought
0:09:14.810000,0:09:14.960000,IdleClips
0:09:14.810000,0:09:14.960000,of
0:09:14.960000,0:09:15.050000,IdleClips
0:09:14.960000,0:09:15.050000,the
0:09:15.050000,0:09:16.040000,IdleClips
0:09:15.050000,0:09:16.040000,900
0:09:16.040000,0:09:16.880000,IdleClips
0:09:16.490000,0:09:16.880000,men
0:09:16.880000,0:09:17.120000,IdleClips
